NC C064  01 HNN:     0.0   0.0    0.0:  37.8051 -122.1846  250.0 2012-07-02 22:34 to 2037-12-31 23:59
NC C064  01 HNZ:     0.0 -90.0    0.0:  37.8051 -122.1846  250.0 2012-07-02 22:34 to 2037-12-31 23:59
NC C066  01 HNE:    90.0   0.0    0.0:  37.9132 -122.2858  153.0 2012-11-26 21:36 to 2037-12-31 23:59
NC C066  01 HNN:     0.0   0.0    0.0:  37.9132 -122.2858  153.0 2012-11-26 21:36 to 2037-12-31 23:59
NC C066  01 HNZ:     0.0 -90.0    0.0:  37.9132 -122.2858  153.0 2012-11-26 21:36 to 2037-12-31 23:59
NC C067  01 HNE:    90.0   0.0    0.0:  37.9761 -122.2896  113.0 2013-02-13 20:50 to 2037-12-31 23:59
NC C067  01 HNN:     0.0   0.0    0.0:  37.9761 -122.2896  113.0 2013-02-13 20:50 to 2037-12-31 23:59
NC C067  01 HNZ:     0.0 -90.0    0.0:  37.9761 -122.2896  113.0 2013-02-13 20:50 to 2037-12-31 23:59
NC C068  01 HNE:    90.0   0.0    0.0:  37.6446 -122.0741   13.0 2013-02-28 18:40 to 2037-12-31 23:59
NC C068  01 HNN:     0.0   0.0    0.0:  37.6446 -122.0741   13.0 2013-02-28 18:40 to 2037-12-31 23:59
NC C068  01 HNZ:     0.0 -90.0    0.0:  37.6446 -122.0741   13.0 2013-02-28 18:40 to 2037-12-31 23:59
NC C069  01 HNE:    90.0   0.0    0.0:  37.6478 -121.8961   83.0 2013-04-18 17:55 to 2037-12-31 23:59
